"stop_id","stop_code","stop_name","stop_lon","stop_lat"
"HILL102",NA,"HILLSIDE SIGNAL 102",-3.02527, 53.62171
"HILTONJ",NA,"HILTON JN",-3.43123, 56.36463
"HINCELM",NA,"ELMESTHORP",-1.31285, 52.55767
"HINKN",NA,"HINKSEY NORTH",-1.26351, 51.74322
"HINKREC",NA,"HINKSEY RECEPTION LINES",-1.25992, 51.73902
"HINKSEY",NA,"HINKSEY SDGS",-1.26377, 51.73653
"HINKSYS",NA,"HINKSEY SOUTH",-1.25992, 51.73902
"HIRWAUN",NA,"HIRWAUN POND",-3.5319, 51.74541
"HITC228",NA,"HITCHIN SIG K228",-0.26585, 51.95571
"HITC232",NA,"HITCHIN SIG K.232",-0.26963, 51.95943
"HITC234",NA,"HITCHIN SIG. K234",-0.2641, 51.961
"HITC672",NA,"HITCHIN SIGNAL K672",-0.26963, 51.9596
"HITC689",NA,"HITCHIN SIGNAL K689",-0.26963, 51.9596
"HITC708",NA,"HITCHIN SIG K708",-0.26963, 51.9596
"HITCCEE",NA,"HITCHIN ENGINEERS YARD",-0.26539, 51.95481
"HITCFHH",NA,"HITCHIN ENGINEERS SDGS",-0.26592, 51.95494
"DMBRCCE",NA,"DUMBARTON CENTRAL C.E.",-4.56122, 55.94619
"DMBRTNL",NA,"DUMBARTON GOODS LOOP",-4.56785, 55.94639
"DMCKSCT",NA,"DIMMOCKS COTE AHB",0.23903, 52.33425
"DMTHKWR",NA,"KINGSWEAR (FOR DARTMOUTH)",-3.5702, 50.35135
"DNBGHNJ",NA,"DENBIGH HALL NORTH JN",-0.75672, 52.02032
"DNBGHSJ",NA,"DENBIGH HALL SOUTH JN",-0.74326, 52.00913
"DNNGCLJ",NA,"DINNINGTON JN",-1.2326, 53.36312
"DNRAGIT",NA,"DUNRAGIT",-4.88815, 54.8775
"DNSDCPA",NA,"DEANSIDE C.P.A.",-4.36865, 55.867
"DNSDLP",NA,"DEANSIDE LOOP",-4.35151, 55.85834
"DNTONJN",NA,"DENTON JN",-2.12376, 53.46591
"DNTOSTJ",NA,"DENTON STATION JN",-2.13514, 53.45312
"DOKJNSP",NA,"DOCK JN NORTH",-0.13132, 51.54288
"DOKJSSP",NA,"DOCK JN SOUTH",-0.13014, 51.54019
"DOLM825",NA,"DOLLANDS MOOR SIG.825-831",1.08881, 51.09122
"DOLM836",NA,"DOLLANDS MOOR SIG.836-840",1.08881, 51.09122
"DOLMCR",NA,"DOLLANDS MOOR COLAS RAIL",1.08881, 51.09122
"DOLMCTL",NA,"DOLLANDS MOOR CTRL",1.08881, 51.09122
"DOLMDGL",NA,"DOLLANDS MOOR DN GDS LINE",1.08881, 51.09122
"DOLMEB",NA,"DOLLANDS MOOR E. BOUNDARY",1.08881, 51.09122
"DOLMEST",NA,"DOLLANDS MOOR T.P.L.",1.10351, 51.09234
"DOLMGBF",NA,"DOLLANDS MOOR (GBRF)",1.08881, 51.09122
"DOLMGET",NA,"DOLLANDS MOOR G.E.T",1.08881, 51.09122
"DOLMLHS",NA,"DOLLANDS MOOR L.H.S.",1.08881, 51.09122
"DOLMORS",NA,"DOLLANDS MOOR SDGS",1.08881, 51.09122
"DOLMWB",NA,"DOLLANDS MOOR W. BOUNDARY",1.08881, 51.09122
"DOLMWJN",NA,"DOLLANDS MOOR WEST JN",1.08881, 51.09122
"DOLMWST",NA,"DOLLANDS MOOR WEST",1.08881, 51.09122
"DOLPHNJ",NA,"DOLPHIN JN",-0.56449, 51.50923
"DONC105",NA,"DONCASTER SIG D105",-1.19712, 53.57962
"DONC106",NA,"DONCASTER SIG D106",-1.18372, 53.57462
"DONC108",NA,"DONCASTER SIG D108",-0.81652, 53.16041
"GASFCTJ",NA,"GAS FACTORY JN",-0.02383, 51.5233
"GASFLP",NA,"GAS FACTORY LOOP",-0.02971, 51.51906
"GBROCHA",NA,"GAINSBRO LEA ROAD CHAFERS",-0.77209, 53.38696
"GBROLRB",NA,"GAINSBORO' LEA RD MELROSE",-0.77427, 53.38735
"GBROTJ",NA,"GAINSBOROUGH TRENT JNS",-0.78115, 53.38486
"GDMYSUR",NA,"GOODMAYES UP RECEPTION",0.1121, 51.56581
"GEDLCOL",NA,"GEDLING COLLIERY",-1.0866, 52.98582
"GERABJN",NA,"GERARDS BRIDGE JCN",-2.73008, 53.4609
"GERDXSS",NA,"GERRARDS CROSS SIDING",-0.56197, 51.59183
"GFORDSJ",NA,"GREENFORD SOUTH JN",-0.33824, 51.53699
"GFORDWJ",NA,"GREENFORD WEST JN.",-0.34237, 51.54171
"GIDBAVS",NA,"GUIDE BRIDGE AVE SDGS FLHH",-2.11324, 53.47455
"GIDBDFH",NA,"GUIDE BRIDGE (DAVIS) FLHH",-2.11324, 53.47455
"GIDBFHH",NA,"GUIDE BRIDGE YARD (FLHH)",-2.10854, 53.47503
"GIDBGBS",NA,"GUIDE BRIDGE B'SDE SDGS",-2.10853, 53.47503
"GIDBGEJ",NA,"GUIDE BRIDGE EAST JN",-2.11324, 53.47455
"GIDBGNJ",NA,"GUIDE BRIDGE NORTH JN",-2.11324, 53.47455
"GIDBGSJ",NA,"GUIDE BRIDGE STATION JN",-2.11324, 53.47455
"GIDBGWJ",NA,"GUIDE BRIDGE WEST JN",-2.11324, 53.47455
"GIDBURL",NA,"GUIDE BRIDGE UP & DOWN PL",-2.09276, 53.46961
"GIDBVQ",NA,"GUIDE BDGE VIRTUAL QUARRY",-2.10853, 53.47503
"GIDE125",NA,"GIDEA PARK SIGNAL L5125",0.20618, 51.58196
"GIDECES",NA,"GIDEA PARK CNTR'Y END SPUR",0.21901, 51.58727
"GIDEPKJ",NA,"GIDEA PARK JN",0.21924, 51.58723
"GIDEPKM",NA,"GIDEA PARK MIDDLE SIDING",0.21255, 51.58462
"GIDEPKR",NA,"GIDEA PARK RAILSTORE",0.21288, 51.58494
"GIDEPKS",NA,"GIDEA PARK C.H.S.",0.21781, 51.58679
"GIDEUGL",NA,"GIDEA PARK UP GOODS LOOP",0.20618, 51.58196
"GIRVANC",NA,"GIRVAN C.E.",-4.84697, 55.24506
"GISBTNL",NA,"GISBURN TUNNEL",-2.26454, 53.93653
"GLAZBKE",NA,"GLAZEBROOK EAST JN & SDGS",-2.45326, 53.42984
"LANARKJ",NA,"LANARK JN",-3.73221, 55.6905
"LANCUGL",NA,"LANCASTER SOUTH JN UGL",-2.80659, 54.04436
"LAND260",NA,"LLANDUDNO JN SIG. LJ260",-3.81671, 53.28319
"LAND69",NA,"LLANDUDNO JN SIG.LJ69",-3.81795, 53.28279
"LAND70",NA,"LLANDUDNO JN SIG.LJ70",-3.81795, 53.28279
"LANDLHS",NA,"LLANDUDNO JN LOCO HS",-3.80923, 53.28281
"LANDTC",NA,"LLANDUDNO JN. T.C.",-3.80889, 53.28351
"LANFABR",NA,"ABER GROUND FRAME",-4.01735, 53.24039
"LANGEWS",NA,"LANGLEY EWS SIDINGS",-0.53875, 51.50801
"LANGREC",NA,"LANGLEY RECEPTION SIDINGS",-0.53761, 51.50781
"LANPORT",NA,"LANGPORT VIADUCT",-2.83126, 51.04137
"LARAJN",NA,"LAIRA JN",-4.09757, 50.38453
"LARASFR",NA,"LAIRA TMD FUEL ROAD",-4.10465, 50.38224
"LARAST",NA,"LAIRA ISU (S&TE)",-4.10539, 50.3805
"LARATMD",NA,"LAIRA T.& R.S.M.D.",-4.10369, 50.38151
"LARBCE",NA,"LARBERT C.E.",-3.83063, 56.02753
"LARBDGL",NA,"LARBERT NORTH D.G.L.",-3.83115, 56.02822
"LARBERJ",NA,"LARBERT JN",-3.83388, 56.01234
"LARBERN",NA,"LARBERT NORTH",-3.82983, 56.02182
"LARBRTY",NA,"LARBERT S.S.",-3.82983, 56.02182
"LARBUGL",NA,"LARBERT NORTH U.G.L.",-3.83063, 56.02753
"LAVNGTN",NA,"LAVINGTON",-2.03566, 51.29327
"LAWJ",NA,"LAW JN",-3.8793, 55.7569
"LAWJDPL",NA,"LAW JN DOWN PASSENGER LOOP",-3.87526, 55.75563
"LAWJDS",NA,"LAW JN DOWN SIDINGS",-3.87265, 55.75445
"LAWJRRT",NA,"LAW JN (ROAD RAIL TS)",-3.8726, 55.75443
"LAWJUCE",NA,"LAW JN UP C.E.",-3.86782, 55.75235
"LAWJUPL",NA,"LAW JN U.P.L.",-3.8751, 55.75576
"LAWRNGF",NA,"LAWRENCE HILL G.F.",-2.56373, 51.46167
"LAYTCLX",NA,"CARLETON CROSSING L.C.",-3.01451, 53.84311
"HITCGBR",NA,"HITCHIN UP YARD GBRF",-0.26963, 51.9596
"HITCHDY",NA,"HITCHIN DOWN YARD",-0.26679, 51.9558
"HITCHUY",NA,"HITCHIN UP YARD",-0.26539, 51.95481
"HITCISU",NA,"HITCHIN PLANT ISU (CE)",-0.26689, 51.95514
"HKLTNSB",NA,"HICKLETON S.B.",-1.30974, 53.54199
"HLBDGJN",NA,"HIGH LEVEL BRIDGE JN",-1.60765, 54.96621
"HLBN402",NA,"HOLYBOURNE O T SIG FN402",-0.93547, 51.16706
"HLBNOIL",NA,"HOLYBOURNE KELT EXPLRATN",-0.93547, 51.16706
"HLBNSDG",NA,"HOLYBOURNE OIL SDGS (GBRF)",-0.93547, 51.16706
"HLDGSJ",NA,"HEALD GREEN SOUTH JN",-2.24095, 53.35788
"HLDGWJ",NA,"HEALD GREEN WEST JN",-2.24637, 53.36264
"HLFXRS",NA,"HALIFAX REVERSING SDGS",-1.85513, 53.71803
"HLLNJN",NA,"HALL LANE JN",-1.35446, 53.27281
"HLNMCSC",NA,"HALLEN MARSH C.S.C GRID",-2.69234, 51.51596
"HLNMJN",NA,"HALLEN MARSH JN",-2.68947, 51.52428
"HLNMLPG",NA,"HALLEN MSH LPG SDG(BP)",-2.69233, 51.51595
"HLNMOOR",NA,"HALLEN MOOR",-2.67554, 51.52404
"HLSMTHJ",NA,"HOLESMOUTH JN",-2.69217, 51.52207
"HLTNHOW",NA,"HOWSHAM (LINCS)",-0.41242, 53.52382
"HLTNLMR",NA,"HOLTON-LE-MOOR S.B.",-0.35582, 53.46189
"HLTWLBY",NA,"LONG BYRE",-2.53959, 54.99014
"HLTWWLG",NA,"HALTWHISTLE WEST LODGE LC",-2.53959, 54.99014
"HLVNGTN",NA,"HULLAVINGTON",-2.14363, 51.54384
"HLWLJN",NA,"HOLYWELL JN",-3.20843, 53.29305
"HLWYSJ",NA,"HOLLOWAY STH. JN.",-0.11592, 51.55137
"HLYH107",NA,"HOLYHEAD SIG.HD107",-4.59637, 53.29338
"HLYHCMD",NA,"HOLYHEAD CAR. M.D.",-4.63223, 53.30839
"HLYHDAA",NA,"HOLYHEAD ANGLESEY ALUMIN",-4.62827, 53.30398
"HLYHDLS",NA,"HOLYHEAD L.I.P.",-4.60667, 53.29668
"HLYHGBR",NA,"HOLYHEAD RT (GBRf)",-4.63116, 53.30713
"HLYMAJN",NA,"HEALEY MILLS A JN",-1.60774, 53.6713
"DONC191",NA,"DONCASTER SIG D191",-1.07219, 53.48294
"DONC249",NA,"DONCASTER SIG D249",-1.13276, 53.50698
"DONC254",NA,"DONCASTER SIG D254",-1.13447, 53.5082
"DONC269",NA,"DONCASTER SIG D269",-1.1398, 53.51915
"DONC275",NA,"DONCASTER SIG D275",-1.14033, 53.51778
"DONC276",NA,"DONCASTER SIG D276",-1.14009, 53.52192
"DONC281",NA,"DONCASTER SIGNAL D281",-1.13976, 53.52694
"DONC298",NA,"DONCASTER SIG D298",-1.13975, 53.5237
"DONC308",NA,"DONCASTER SIG D308",-1.13976, 53.52694
"DONC866",NA,"DONCASTER SIG D866",-1.10001, 53.68052
"DONCBDY",NA,"BELMONT DOWN YARD",-1.12305, 53.50374
"DONCBJN",NA,"BRIDGE JN",-1.13992, 53.51474
"DONCBRE",NA,"DONCASTER WORKS WABTEC",-1.14121, 53.52392
"DONCDCE",NA,"DONCASTER D.C.E SDGS.",-1.13838, 53.52889
"DONCDDF",NA,"DONCASTER DOWN DECOY FLHH",-1.10864, 53.50051
"DONCDDG",NA,"DONCASTER DOWN DECOY GBRF",-1.10874, 53.50054
"DONCDDY",NA,"DONCASTER DOWN DECOY",-1.1087, 53.50053
"DONCDFL",NA,"DONCASTER DOWN DECOY FLF",-1.11708, 53.503
"DONCDNJ",NA,"DECOY NTH JN",-1.11562, 53.50214
"DONCDRP",NA,"DONCASTER DOWN DECOY RP GB",-1.10519, 53.49842
"DONCDSJ",NA,"DONCASTER DECOY SOUTH JCN",-1.10519, 53.49842
"DONCECD",NA,"DONCASTER ECD POWERTRACK",-1.14826, 53.51395
"DONCEP",NA,"DONCASTER EUROPORT",-1.12684, 53.50777
"DONCEWS",NA,"DONCASTER FREIGHT DEPT EWS",-1.12684, 53.50777
"DONCHJN",NA,"HEXTHORPE JN",-1.17447, 53.50468
"DONCHRS",NA,"HEXTHORPE R.S.",-1.14797, 53.51468
"DONCLCJ",NA,"LOVERSALL CARR JN",-1.07357, 53.48415
"DONCLIP",NA,"DONCASTER L.I.P.",-1.1326, 53.50854
"DONCMDF",NA,"FASTLINE MARSHGATE DEPOT",-1.13976, 53.52694
"DONCMRD",NA,"DONCASTER MIDDLE ROAD",-1.14018, 53.52269
"DONCMRG",NA,"DONC. MARSHGATE JN.",-1.13976, 53.52694
"DONCPCJ",NA,"POTTERIC CARR JN.",-1.1143, 53.5022
"DONCPS",NA,"DONCASTER PAPER SDGS",-1.13336, 53.50902
"DONCPWD",NA,"DONCASTER P WAY DEPOT",-1.13336, 53.50902
"DONCRMT",NA,"DONCASTER ROYAL MAIL TERML",-1.11126, 53.5008
"DONCRPA",NA,"DONCASTER RAILPT SPINE RD",-1.12836, 53.50703
"DONCRPF",NA,"DONCASTER EPT (F'LINERS)",-1.12585, 53.5057
"DONCRPG",NA,"DONCASTER RAILPORT (GBRF)",-1.12581, 53.50569
"DONCRPR",NA,"DONCASTER RAILPORT",-1.12575, 53.50566
"DONCRSG",NA,"DONCASTER ROBERT RDS SHED",-1.11126, 53.5008
"DONCSCJ",NA,"ST.CATHERINES JN.",-1.10583, 53.48908
"DONCSJJ",NA,"ST JAMES JN",-1.1407, 53.51775
"DONCSNY",NA,"DONCASTER SNOWYS YARD DBS",-1.11503, 53.50287
"DONCSTS",NA,"DONCASTER C.H.S.",-1.1398, 53.51915
"DONCSWY",NA,"DONCASTER SIG D1490",-1.14014, 53.52533
"DONCUDF",NA,"DONCASTER UP DECOY F'LINER",-1.12353, 53.50459
"DONCUDY",NA,"DONCASTER UP DECOY",-1.12247, 53.50435
"GLAZBTP",NA,"GLAZEBROOK B.T.P.",-2.42835, 53.42518
"GLCARON",NA,"GLENCARRON",-5.23498, 57.50587
"GLDL",NA,"GLEN DOUGLAS",-4.77849, 56.16059
"GLDLMOD",NA,"GLEN DOUGLAS M.O.D.",-4.7741, 56.16076
"GLFALCH",NA,"GLEN FALLOCH",-4.72514, 56.3447
"GLFIELD",NA,"GOLLANFIELD",-3.9874, 57.55345
"GLGC227",NA,"OUT OF USE",-4.25824, 55.85867
"GLGCBSJ",NA,"GLASGOW BRIDGE STREET JN",-4.2604, 55.85115
"GLGCES",NA,"GLASGOW CENTRAL ENGINE SDG",-4.25988, 55.85289
"GLGCHS",NA,"OUT OF USE",-4.25988, 55.85289
"GLGCN2L",NA,"GLASGOW CENTRAL NO. 2 SDG",-4.25988, 55.85289
"GLGCN6L",NA,"OUT OF USE",-4.25988, 55.85289
"GLGCN7L",NA,"OUT OF USE",-4.25988, 55.85289
"GLGH140",NA,"HIGH STREET SIG 140",-4.23988, 55.85928
"GLGH141",NA,"HIGH STREET SIG 141",-4.23988, 55.85928
"GLGH795",NA,"HIGH STREET SIG YF795",-4.23988, 55.85928
"GLGHSJN",NA,"HIGH ST JN",-4.2313, 55.85758
"GLGN183",NA,"GLENGARNOCK SIG PG183",-4.65482, 55.75616
"GLGN185",NA,"GLENGARNOCK SIG PG185",-4.66803, 55.74251
"GLGNUGL",NA,"GLENGARNOCK U.G.L.",-4.67219, 55.74047
"GLGSLYE",NA,"SMITHY LYE",-4.27136, 55.84813
"GLGWWKS",NA,"GLASGOW WORKS",-4.23089, 55.87257
"GLHM23",NA,"GILLINGHAM (DORSET) SIG 23",-2.27661, 51.03276
"GLHM677",NA,"GILLINGHAM SIGNAL NO.4677",-2.27227, 51.03405
"GLHM680",NA,"GILLINGHAM SIGNAL 4680",-2.27227, 51.03405
"GLHMCE",NA,"GILLINGHAM (DORSET) CE",-2.27386, 51.03343
"GLNFCE",NA,"GLENFINNAN C.E.",-5.44838, 56.87216
"GLNG26",NA,"GILLINGHAM (KENT) SIG 26",-4.65436, 55.75647
"GLNGBTH",NA,"BEITH",-4.65436, 55.75647
"GLNGCSD",NA,"GILLINGHAM C.S.D.",0.55994, 51.38633
"GLNGDEP",NA,"GILLINGHAM E.M.U.D.",0.55994, 51.38633
"GLNGDNS",NA,"GILLINGHAM DOWN SIDINGS",0.55495, 51.38732
"GLNGLCS",NA,"GILLINGHAM EWS SIDINGS",0.55472, 51.38729
"GLNGMUS",NA,"GILLINGHAM UP SDGS",0.55994, 51.38633
"LBRF",NA,"LITTLE BARFORD MONIER",-0.26886, 52.19815
"LBRFIBS",NA,"TEMPSFORD IBS",-0.26886, 52.19815
"LBRFTMP",NA,"TEMPSFORD",-0.27548, 52.17301
"LBRIGG",NA,"LAMBRIGG",-2.66396, 54.35599
"LCHABUI",NA,"LEACHABHUIDH",-5.52358, 56.87402
"LCHCCS",NA,"LICHFIELD CITY C.S.",-1.82296, 52.68104
"LCHCHAM",NA,"HAMMERWICH",-1.90531, 52.66512
"LCHT131",NA,"LICHFIELD SIGNAL 1310",-1.80196, 52.68779
"LCHT259",NA,"LICHFIELD TV SIG LS4259",-1.80196, 52.68779
"LCHT303",NA,"LICHFIELD TV SIG LS1303",-1.80196, 52.68779
"LCHT306",NA,"LICHFIELD SIG LS1306",-1.80196, 52.68779
"LCHT308",NA,"LICHFIELD SIG LS1308",-1.80196, 52.68779
"LCHTCE",NA,"LICHFIELD TV C E SIDINGS",-1.80522, 52.69007
"LCHTCUR",NA,"CURBOROUGH JN",-1.80522, 52.69007
"LCHTFIN",NA,"FINE LANE L.C.",-1.75644, 52.71272
"LCHTHAD",NA,"HADEMORE CROSSING",-1.74282, 52.67067
"LCHTPDC",NA,"LICHFIELD TV LL PDC",-1.80196, 52.68779
"LCHTTVJ",NA,"LICHFIELD T.V. JN.",-1.79629, 52.68761
"LCHW171",NA,"LOCHWINNOCH SIG PE171",-4.60705, 55.79412
"LCKRDPL",NA,"LOCKERBIE DOWN LOOP",-3.35321, 55.1206
"LCKRDS",NA,"LOCKERBIE DOWN SIDINGS",-3.35327, 55.12049
"LCKRUPL",NA,"LOCKERBIE UP LOOP",-3.35351, 55.12196
"LCKRUPS",NA,"LOCKERBIE UP SIDINGS",-3.35351, 55.12196
"LCKWBGF",NA,"LECKWITH BRIDGE GRND FRAME",-3.20138, 51.47722
"LCKWLOP",NA,"LECKWITH LOOP",-3.20643, 51.47812
"LCKWSTJ",NA,"LECKWITH SOUTH JN",-3.20309, 51.47699
"LCKWTHJ",NA,"LECKWITH NORTH JN",-3.20911, 51.47931
"LDBRKJ",NA,"LADBROKE GROVE",-0.21677, 51.52497
"LDYBURN",NA,"LADYBURN T.C.",-4.72185, 55.93923
"LDYWJN",NA,"LADYWELL JUNCTION",-0.01924, 51.456
"LEAGRVJ",NA,"LEAGRAVE JN",-0.46654, 51.91026
"LEAGSAN",NA,"SANDON (BEDS)",-0.49624, 51.93556
"LEAGSDG",NA,"LEAGRAVE TAMPER SDG",-2.08034, 52.86064
"HLYMARS",NA,"HEALEY MILLS YD MARSHALLS",-1.58129, 53.66236
"HLYMBJN",NA,"HEALEY MILLS B JN",-1.57917, 53.66164
"HLYMLS",NA,"HEALEY MILLS S.S.",-1.58073, 53.6628
"HLYMTMD",NA,"HEALEY MILLS T.M.D.",-1.58245, 53.66471
"HLYW",NA,"HOLYWOOD",-3.6419, 55.11588
"HMARFHH",NA,"HIGH MARNHAM (FLHH)",-0.81495, 53.22942
"HMARNHM",NA,"HIGH MARNHAM POWERGEN",-0.81507, 53.22938
"HMSHBRF",NA,"HAMS HALL GBRF",-1.70057, 52.51702
"HMSHCOL",NA,"HAMS HALL NDP COLAS",-1.70051, 52.51702
"HMSHCRI",NA,"HAMS HALL CRIPPLE SIDING",-1.70051, 52.51702
"HMSHEP2",NA,"HAMS HALL NAT DIST PK EP2",-1.70041, 52.51702
"HMSHEWC",NA,"HAMS HALL CRIPPLE SDG EWS",-1.70045, 52.51702
"HMSHEWT",NA,"HAMS HALL MAIN TERM (EWS)",-1.70041, 52.51702
"HMSHNDP",NA,"HAMS HALL NAT DIST PARK",-1.70063, 52.51702
"HMSHPAR",NA,"HAMS HALL PARSEC",-1.70067, 52.51702
"HMSHREC",NA,"HAMS HALL RECEPTION LINE",-1.70072, 52.51703
"HMTNJ",NA,"HILLMORTON JN",-1.22655, 52.3702
"HMWTBCI",NA,"HAMWORTHY B.C.I",-1.98656, 50.70994
"HMWTTC",NA,"HAMWORTHY T.C.",-1.99763, 50.71082
"HNDL",NA,"HINDLOW",-1.8723, 53.22004
"HNDLFHH",NA,"DOWLOW HINDLOW (FHH)",-1.8517, 53.20897
"HNDLGBR",NA,"DOWLOW HINDLOW GBRF",-1.88095, 53.22251
"HNDLGF1",NA,"HINDLOW GF NO.1",-1.88095, 53.22251
"HNDNSDG",NA,"HENDON NO 1 SIDING",-1.36172, 54.88958
"HNDS604",NA,"HANDSWORTH SHUNT SIG 604",-1.96449, 52.5055
"HNDSCMT",NA,"HANDSWORTH EURO METALS",-1.95304, 52.50174
"HNDSCS",NA,"HANDSWORTH CEMENT SDGS",-1.9441, 52.50046
"HNDSQHA",NA,"HANDSWORTH QUEENS HEAD AFL",-1.96449, 52.5055
"HNDSQHD",NA,"HANDSWORTH QUEENS HEAD SDG",-1.96449, 52.5055
"HNDSQHG",NA,"HANDSWORTH QNS HEAD (GBRF)",-1.96449, 52.5055
"HNSL487",NA,"HUNSLET STN JN SIG 4487",-1.53513, 53.778
"HNSLFHH",NA,"HUNSLET YARD (FLHH)",-1.52026, 53.78654
"HNSLMID",NA,"MIDDLETON LIGHT RAILWAY",-1.53156, 53.77565
"HNSLSOJ",NA,"HUNSLET SOUTH JN",-1.52226, 53.77283
"HNSLSS",NA,"HUNSLET S.S.",-1.52591, 53.77373
"HNSLTE",NA,"HUNSLET EAST T.C.",-1.52021, 53.78651
"DONCVIR",NA,"DONCASTER WOOD YD VIRTUAL",-1.1299, 53.50747
"DONCWCS",NA,"DONCASTER WORKS CARR SHOPS",-1.14129, 53.51952
"DONCWDY",NA,"DONCASTER WOOD YARD",-1.13336, 53.50902
"DONCWFL",NA,"DONCASTER WORKS (FLHH)",-1.14178, 53.52336
"DONCWL2",NA,"DONCASTER WORKS LOCO NO2",-1.14121, 53.52392
"DONCWLS",NA,"DONCASTER WORKS LOCO SHOPS",-1.14121, 53.52392
"DONCWRL",NA,"DONCASTER WEST RECEPTION",-1.14178, 53.52336
"DONCWWS",NA,"DONCASTER WORKS WAGN SHOPS",-1.14121, 53.52392
"DONCWY",NA,"DONCASTER WEST YARD",-1.1408, 53.52185
"DORESJ",NA,"DORE SOUTH JN",-1.51236, 53.32316
"DORESNJ",NA,"DORE STATION JN",-1.51107, 53.3335
"DORIDCE",NA,"DORRIDGE C.E. SGDS",-1.74684, 52.36831
"DORIUPL",NA,"DORRIDGE UP PASSENGER LOOP",-1.75552, 52.37438
"DORK33",NA,"DORKING SIG CBK33",-0.32376, 51.24089
"DORK35",NA,"DORKING SIG CBK35",-0.32376, 51.24089
"DORKDSG",NA,"DORKING DOWN SIDING",-0.32376, 51.24089
"DORNGTN",NA,"DORRINGTON",-2.77067, 52.62598
"DOVE621",NA,"DOVER SIGNAL YE 621",1.30484, 51.12613
"DOVE623",NA,"DOVER SIGNAL YE 623",1.30484, 51.12613
"DOVERPS",NA,"DOVER PRIORY SIDINGS",1.30275, 51.12605
"DOVYDPL",NA,"DOVEY JUNCTION DOWN LOOP",-3.92379, 52.56477
"DOWNHMR",NA,"DOWNHAM MARKET RECP.",0.36614, 52.60599
"DRAXBJ",NA,"DRAX BRANCH JUNCTION",-1.08338, 53.69626
"DRAXCEG",NA,"DRAX POWER STATION",-0.99965, 53.73018
"DRAXEWS",NA,"DRAX PFA LOADING PT (EWS)",-0.99955, 53.73013
"DRAXFHH",NA,"DRAX AES (FLHH)",-0.99959, 53.73016
"DRAXGBR",NA,"DRAX AES (GBRF)",-0.9997, 53.73021
"DRAXGYP",NA,"DRAX GYPSUM LOADING POINT",-0.9997, 53.73021
"DRAYGJN",NA,"DRAYTON GREEN JUNCTION",-0.32994, 51.51567
"DRBYALL",NA,"DERBY ADTRANZ LITCHURCH LN",-1.46158, 52.91087
"DRBYCHC",NA,"CHADDESDEN CURVE",-1.45394, 52.9205
"DRBYCHF",NA,"CHADDESDON SDGS FASTLINE",-1.45394, 52.9205
"DRBYCHS",NA,"CHADDESDEN SDGS",-1.4501, 52.91489
"DRBYEL",NA,"DERBY ST ANDREWS ECONOMAC",-1.46311, 52.90994
"DRBYEPS",NA,"ETCHES PARK SDGS",-1.45979, 52.91263
"DRBYFRG",NA,"DERBY R.T.C. (FRAGONSET)",-1.45788, 52.91053
"DRBYHS",NA,"DERBY H.S.",-1.45927, 52.91239
"GLNGRCE",NA,"GLENGARNOCK C.E.",-4.67407, 55.74008
"GLNGREC",NA,"GILLINGHAM RECEPTION ROAD",0.55478, 51.38725
"GLNR556",NA,"GLENROTHES SIG ET556",-3.14353, 56.16224
"GLNR558",NA,"GLENROTHES SIG ET558",-3.14353, 56.16224
"GLNR867",NA,"GLENROTHES SIGNAL ET867",-3.14353, 56.16224
"GLNWHCE",NA,"GLENWHILLY C.E.",-4.86067, 55.00097
"GLNWHLY",NA,"GLENWHILLY",-4.86146, 55.00014
"GLOS156",NA,"GLOUCESTER SIG. G156",-2.22374, 51.85873
"GLOS239",NA,"GLOUCESTER SIG. G239",-2.22374, 51.85873
"GLOS256",NA,"GLOUCESTER SIG. G256",-2.22374, 51.85873
"GLOS339",NA,"GLOUCESTER SIG. G339",-2.22146, 51.86045
"GLOS356",NA,"GLOUCESTER SIG. G356",-2.22423, 51.85801
"GLOS423",NA,"GLOUCESTER SIGNAL 423",-2.26951, 51.87368
"GLOSCHS",NA,"GLOUCESTER CARRIAGE SDGS",-2.26951, 51.87368
"GLOSLIP",NA,"GLOUCESTER L.I.P.",-2.24003, 51.86705
"GLOSOVR",NA,"GLOUCESTER OVER JN",-2.26951, 51.87368
"GLOSS31",NA,"GLOUCESTER SIG. G31",-2.2484, 51.87049
"GLOSTHR",NA,"GLOUCESTER HORTON ROAD",-2.26951, 51.87368
"GLOSTNY",NA,"GLOUCESTER N.Y.",-2.22374, 51.85873
"GLOSTOY",NA,"GLOUCESTER OLD YARD",-2.23362, 51.86437
"GLOSTUF",NA,"TUFFLEY JUNCTION",-2.24418, 51.84131
"GLOSTYJ",NA,"GLOUCESTER YARD JN",-2.22793, 51.85442
"GNBAEWS",NA,"GOONBARROW JUNCTION EWS",-4.78045, 50.39605
"GNFTCE",NA,"GREENFOOT C.E.",-4.03112, 55.90177
"GNFTGL",NA,"GREENFOOT G.L.",-4.03239, 55.90069
"GNFTSB",NA,"GREENFOOT",-4.03112, 55.90177
"GNHL347",NA,"GREENHILL SIGNAL GJ347",-3.85498, 55.99604
"GNHL360",NA,"GREENHILL JN SIG GJ 360",-3.85498, 55.99604
"GNHL427",NA,"GREENHILL SIGNAL GJ427",-3.88792, 55.9906
"GNHLDGL",NA,"GREENHILL UPPER D.G.L.",-3.89857, 55.98638
"GNHLLJN",NA,"GREENHILL LOWER JN",-3.88792, 55.9906
